"Sheet","Context","Crop_Category","Crop_Group","Crop","Nutrient","Nutrient_Normalized","Nutrient_Type","Item","Detail","Source_URL"
"Diagnosis","Container-grown plants that become root-bound Root mealy bugs or nematodes Root diseases Phytotoxicity from certain pesticides Tarsonemid mite injury","","","","","","","Leaf margins notched","Mechanical injury Injury from chewing insects Phytotoxicity from pesticide sprays","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Container-grown plants that become root-bound Root mealy bugs or nematodes Root diseases Phytotoxicity from certain pesticides Tarsonemid mite injury","","","","","","","Translucent - tunnel pattern in foliage","Leaf miner feeding injury","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Container-grown plants that become root-bound Root mealy bugs or nematodes Root diseases Phytotoxicity from certain pesticides Tarsonemid mite injury","","","","","","","Holes in foliage","Mechanical injury","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Abnormally glossy leaf surface","Excessive amount of plant polish or plant shine product applied to leaf surface","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Solution dripping from edges of foliage that is otherwise dry","Guttation : the loss of water from tiny holes that are present along the leaf margin Guttation occurs at night and early morning and is non injurious physiological process","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Defoliation of plant","High soil salinity Plants moved from high to low light intensity Prolonged period in shipping container without light or gas exchange Chilling injury Excessive desiccation between irrigation periods Reduced humidity Poor soil aeration Injurious soil insects Foliage injury from mite feeding Parasitic nematodes Root rot pathogens Air pollution, especially elevated levels of ethelene Phytotoxicity from pesticides","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Stems stunted","Lack of nutrient such as boron. or crop injury from certain mites, including broad mite and cyclamen mite Phytotoxicity from pesticides Insufficient light in growing area Close plant spacing","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Few lateral branches on plants that naturally branch freely","Insufficient light in growing area Close plant spacing","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Fascinated stems","Genetic Variation Virus or virus like disorders Herbicide injury","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Basal stem rot or breakdown","High soil salinity Slow-release fertilizer placed against stems Excessive irrigation Poorly drained soils Fungus gnat infestation Fungal pathogen infection Bacterial pathogen infection Phytotoxicity from pesticides","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Lesions or cankers on stem","Sun scald Mechanical injury Pest feeding injury Fungal infection Bacterial infection","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Foliage and / or stems wilted","High soil salinity High leaf temperature and cool soil Excessively high temperature Insufficient water supply in soil Low humidity Cuttings or plants not rooted adequately Roots that developed outside of container were severed Root mealybugs or parasitic nematodes Reduced root size from fungal root pathogens","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Cracked leaf and / or surface","Mechanical injury","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Etched or pitted leaf and / or surface","Excessively high temperature Phytotoxicity from pesticides","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Thin cork layer (tan or brown), which develops on leaves and stems as spots or streaks","Thrips or false spider mite feeding injury Certain plant pathogens Phytotoxicity from pesticides","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Tip dieback or blight","Deficiency of calcium, copper. or boron Desiccation injury Mites such as broad mite and cyclamen mite Fungal infection Phytotoxicity from pesticides","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Epinasty of young shoot and leaves","Aphid feeding injury Virus or virus like diseases Phytotoxicity from pesticides, particularly some herbicides","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","Feeding injury from caterpillars, snails, or slugs / Dead areas that drop from leaf after tissue is killed by foliar pathogens Phytotoxicity from pesticides","","","","","","","Stems and leaves bent or oriented to one side","A phototropic response to side lighting","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","N","Nitrogen","Macro","Corrective measure","Addition of organic matter to the soil; Application of N fertilizers, including legumes in the crop rotation; use of foliar spray of 0.25to 0.5% solution of urea.","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","P","Phosphorus","Macro","Corrective measure","Adjustment of extreme pH: application of phosphorus fertilizer","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","K","Potassium","Macro","Corrective measure","Application of potassium fertilizers, incorporation of crop residues","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Ca","Calcium","Macro","Corrective measure","Liming of acid soils; addition of gypsum","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Mg","Magnesium","Macro","Corrective measure","Application of dolomite limestone; foliar application of 2% magnesium sulfate solution","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","S","Sulphur","Macro","Corrective measure","Use of fertilizer salt containing sulfur such as ammonium sulfate and single super phosphate; application of gypsum or elemental sulfur","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Zn","Zinc","Micro","Corrective measure","Addition of zinc sulfate to soil; foliar spray of 0.1to 0.5% solution of zinc sulfate","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Cu","Copper","Micro","Corrective measure","Foliar spray of 2% iron sulfate or 0.02 to 0.05% solution of iron chelate ; use of efficient cultivars","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","B","Boron","Micro","Corrective measure","Soil application of boron or foliar spray of 0.1 to 0.25% solution of borax","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Mo","Molybdenum","Micro","Corrective measure","Liming of acid soils, soil application of sodium or ammonium molybdate","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","","","","Corrective measure",".","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Al/Mn","Aluminium / Manganese toxicity","Other / non-mineral","Corrective measure","Applications of lime; use of tolerant species or cultivars.","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Nitrogen","Nitrogen","Macro","Foliar spray formulation","Formulation: Urea NH4 NO3, (NH4)2 HPO4, (NH4)2 SO4 NH4Cl, NH4 PO4 | Kg per 400 L water: 3 - 5","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Phosphorus","Phosphorus","Macro","Foliar spray formulation","Formulation: H3PO4, others see N above | Kg per 400 L water: 2-3","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Potassium","Potassium","Macro","Foliar spray formulation","Formulation: KNO3, K2,So4, KCI | Kg per 400 L water: 2-3","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Calcium","Calcium","Macro","Foliar spray formulation","Formulation: CaCl2, Ca (NO3)2 | Kg per 400 L water: 1.5-2.5","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Magnesium","Magnesium","Macro","Foliar spray formulation","Formulation: MgSO4 | Kg per 400 L water: 3-5","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Iron","Iron","Micro","Foliar spray formulation","Formulation: FeSO4 | Kg per 400 L water: 3-6","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Manganese","Manganese","Micro","Foliar spray formulation","Formulation: MnSO4 | Kg per 400 L water: 3-12","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Zinc","Zinc","Micro","Foliar spray formulation","Formulation: ZnSO4 | Kg per 400 L water: 2-12","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Boron","Boron","Micro","Foliar spray formulation","Formulation: Sodium borate | Kg per 400 L water: 2-3","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Diagnosis","","","","","Molybdenum","Molybdenum","Micro","Foliar spray formulation","Formulation: Sodium molybdate | Kg per 400 L water: 0.1-0.15","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_diagnosis.html"
"Indicator plants","","","","","Nitrogen","Nitrogen","Macro","Indicator crops","Maize , Sorghum ,Leguminous plants","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_chart.html"
"Indicator plants","","","","","Phosphorus","Phosphorus","Macro","Indicator crops","Tomato ,Maize, Lucerne, Cereals, Duranta","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_chart.html"
"Indicator plants","","","","","Potassium","Potassium","Macro","Indicator crops","Maize, Lucerne , Cotton, Potatoes, Banana, Cucurbits","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_chart.html"
"Indicator plants","","","","","Sulpur","Sulphur","Macro","Indicator crops","Lucerne , Clover , Cereals, Tea","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_chart.html"
"Indicator plants","","","","","Zinc","Zinc","Micro","Indicator crops","Maize, Tomatoes , Potatoes, Beans, Citrus","https://agritech.tnau.ac.in/agriculture/agri_min_nutri_chart.html"
